,purpose_en,start_date,end_date,destination_en,airfare,other_transport,lodging,meals,other_expenses,total,additional_comments_en
44709,"To attend meetings on: Cities Intergovernmental Panel on Climate Change (IPCC) Advisory Committee, Oil Sands Monitoring Program and Pacific Environment Centre (PEC)",2017-09-12,2017-09-15,"Edmonton, Alberta; Victoria, British Columbia",1812.24,285.6,491.71,202.7,12.95,2805.2,ALU661300
44715,Community Pasture tour,2017-08-01,2017-08-03,"Medicine Hat, Alberta; Regina, Saskatchewan",1152.91,96.07,301.37,243.0,0.0,1793.35,ALX351835
44722,To participate at ministerial on climate action (MOCA) in Montreal and United Nations General Assembly (UNGA) in New York,2017-09-15,2017-09-21,"Montréal, Quebec; New York, United States",1335.24,333.84,3478.13,693.9,0.0,5841.11,ALX776624
44725,Visit of Victoria harbor - Visit of West and North regions,2017-09-11,2017-09-14,"Vancouver, British Columbia; Edmonton, Alberta",2290.4,211.65,571.34,341.45,0.0,3414.84,ALZ524900 and ALZ536796
44728,Parking and taxis for core mandate meetings in National Capital Region,2017-05-29,2017-07-18,"Gatineau, Quebec; Ottawa, Ontario",0.0,43.0,0.0,0.0,17.0,60.0,NXV607737
44732,"Deputy Minister meeting with the officials from the Atlantic Region (Portion of trip cancelled, credit of $689.53 received on original airfare amount of $956.07)",2017-09-07,2017-09-08,"Charlottetown, Prince Edward Island; Halifax, Nova Scotia",266.54,0.0,235.72,45.95,23.0,571.21,NXV620531
44738,"To accompany the Minister in Winnipeg, to attend the Assembly of First Nations in Regina and to meet with key stakeholders in British Columbia",2017-07-23,2017-08-02,"Winnipeg, Manitoba; Regina, Saskatchewan; Vancouver & Victoria, British Columbia",2512.14,340.13,1102.12,503.15,54.25,4511.79,AMC412008
44748,To accompany the Minister in China and to meet with key stakeholders in Vancouver,2017-12-03,2017-12-11,"Beijing, China; Vancouver, British Columbia.",7450.44,101.23,1736.43,624.11,0.0,9912.21,AMC488462
44756,To accompany the Minister in London and Dublin,2017-10-09,2017-10-15,"London, United Kingdom; Dublin, Ireland",2036.45,90.55,3335.37,415.62,0.0,5877.99,AMC465207
44757,To accompany the Minister in Kelowna and Victoria,2017-10-26,2017-10-29,"Kelowna & Victoria, British Columbia",1771.6,324.83,627.54,170.9,0.0,2894.87,AMC425656
44785,January/February parking for meetings,2018-01-15,2018-02-21,"Ottawa, Ontario ; Gatineau, Quebec",0.0,0.0,0.0,0.0,156.0,156.0,ALU627287
44787,"Attendance at the National Roundtable on Flood Risk in Regina.  Town Halls with staff in Edmonton, Regina, Saskatoon and Winnipeg offices",2017-11-13,2017-11-18,"Edmonton, Alberta; Saskatoon & Regina, Saskatchewan; Winnipeg, Manitoba",2877.76,165.79,1006.03,389.9,134.75,4574.23,AMJ835451
44789,"Atlantic Town Halls with staff in the Fredericton, Halifax, Gander and Dartmouth offices. Series of round table at the Management, Supervisory and Working level.",2018-01-28,2018-02-01,"Fredericton, New Brunswick; Halifax & Dartmouth, Nova Scotia; Gander, Newfoundland And Labrador",1531.68,95.55,594.56,408.8,160.03,2790.62,AMJ867607
44800,To meet with key stakeholders in Toronto and Calgary and to speak at the Convention for International Trade in Endangered Species (CITIES) 2018 in Edmonton,2018-03-04,2018-03-05,"Toronto, Ontario ; Calgary & Edmonton, Alberta",1589.27,65.0,487.25,131.1,0.0,2272.62,AMC402850
44803,To attend the Globe 2018 Conference in Vancouver and Victoria,2018-03-14,2018-03-18,"Vancouver &victoria, British Columbia",2421.76,67.6,467.1,169.1,293.75,3419.31,AMC414344
44804,To meet with key stakeholders on Ontario Tour in Toronto and Hamilton,2018-04-03,2018-04-05,"Toronto & Hamilton, Ontario",899.82,0.0,484.17,135.2,0.0,1519.19,AMC479814
44808,To accompany the Prime Minister - To advance Climate Action through the Paris agreement - To build relationships with the Government of France in Paris,2018-04-14,2018-04-18,"Paris, France; Toronto, Ontario",7381.72,48.3,0.0,654.09,0.0,8084.11,AMC468104
44811,"To meet with ministerial counterparts on issues relating to caribou, environmental assessment and the consolidation of artefacts in Ottawa and Quebec City",2018-01-15,2018-01-17,"Ottawa, Ontario; Quebec, Quebec",1992.24,234.83,126.14,47.35,0.0,2400.56,AMC415670
44820,To accompany the Minister and to meet with key stakeholders in Calgary and Edmonton,2018-03-01,2018-03-06,"Calgary & Edmonton, Alberta",2129.89,363.94,0.0,207.1,0.0,2700.93,AMC406659
44827,To accompany the Minister at Globe 2018 in Vancouver and Victoria,2018-03-14,2018-03-16,"Vancouver &victoria, British Columbia",2048.69,187.6,490.61,218.05,0.0,2944.95,AMC449809
44828,To accompany the Minister in Toronto and Hamilton,2018-04-03,2018-04-05,"Toronto & Hamilton, Ontario",431.83,35.39,484.17,135.2,0.0,1086.59,AMC414263
44834,To accompany the Minister at Globe 2018 in Vancouver and Victoria,2018-03-14,2018-03-16,"Vancouver &victoria, British Columbia",2126.32,61.6,561.1,218.05,0.0,2967.07,AMC403719
44835,To accompany the Minister in Toronto and Hamilton,2018-04-03,2018-04-05,"Toronto & Hamilton, Ontario",899.82,0.0,495.77,106.25,0.0,1501.84,AMC498151
44837,To accompany the Parliamentary Secretary in Victoria and Vancouver,2018-02-07,2018-02-09,"Victoria & Vancouver, British Columbia",1890.6,0.0,350.98,151.6,0.0,2393.18,AMC472447
44839,To accompany the Chief of Staff and the Parliamentary Secretary in Vancouver and Victoria,2018-04-03,2018-04-06,"Vancouver & Victoria, British Columbia",2866.03,59.6,752.52,279.85,0.0,3958.0,AMC430434
44841,To support the Impact assessment echo announcement from the Parliamentary Secretary in Victoria and Vancouver,2018-02-07,2018-02-09,"Victoria & Vancouver, British Columbia",2626.23,217.48,350.98,208.7,0.0,3403.39,AMC475709
44843,To meet with key stakeholders and to accompany the Minister at Globe 2018 in Vancouver and Victoria,2018-03-11,2018-03-17,"Victoria & Vancouver, British Columbia",1297.01,126.92,1099.27,508.7,0.0,3031.9,AMC483460
44844,To accompany the Minister in Toronto and Hamilton,2018-04-03,2018-04-05,"Toronto & Hamilton, Ontario",899.82,128.77,484.17,190.9,2.83,1706.49,AMC449322
44846,To accompany the Minister in Calgary and Edmonton,2018-03-01,2018-03-06,"Calgary & Edmonton, Alberta",1880.18,124.21,476.03,199.15,0.0,2679.57,AMC449373
44847,To meet with key stakeholders and to accompany the Minister at Globe 2018 in Vancouver and Victoria,2018-03-09,2018-03-19,"Vancouver &victoria, British Columbia",2372.15,172.24,186.28,426.55,31.35,3188.57,AMC473663
44862,Parking for January to April,2018-01-10,2018-04-10,"Ottawa, Ontario; Gatineau, Quebec",0.0,0.0,0.0,0.0,140.5,140.5,ALU664574
44867,Oil Sands Monitoring Operational Framework Working Group Meeting,2018-05-09,2018-05-11,"Edmonton & Fort Mcmurray, Alberta",2536.39,281.49,390.22,273.65,50.84,3532.59,ALU681168
44871,"Town Halls – Ontario Region  /  Visit to Burlington, Oakville and Downsview/Toronto. Series of round Tables at the Management, Supervisory and Working level.",2018-02-19,2018-02-21,"Toronto & Burlington, Ontario",842.98,83.73,320.92,184.6,148.59,1580.82,AMJ892727
44872,"West Coast Prairies Town Halls with staff in the Edmonton, Calgary, Victoria and Vancouver offices",2018-03-04,2018-03-10,"Edmonton & Calgary, Alberta; Victoria & Vancouver, British Columbia",2729.67,150.68,633.32,585.85,227.53,4327.05,AMJ885359
44892,Attend the second ministerial meeting on climate action and meet with key stakeholders in Europe,2018-06-15,2018-06-22,"Brussels, Belgium & Berlin, Germany & London, England",9930.2,127.7,2054.62,432.26,0.0,12544.78,AMC414562
44903,Meet with key stakeholders and counterparts in Val d'Or and Victoria,2018-06-11,2018-06-15,"Val D'or, Quebec & Victoria, Vancouver",2611.83,222.24,973.78,337.5,0.0,4145.35,AMC420366
44919,Attend the Assembly of First Nations (AFN) 39th Annual General Assembly in Vancouver and meet with key stakeholders in Cranbrook and Fernie,2018-07-23,2018-07-28,"Vancouver, Cranbrook & Fernie, Bristish Columbia",633.14,528.99,1089.17,434.0,600.0,3285.3,AMC438143
44930,Attend the Assembly of First Nations (AFN) 39th Annual General Assembly in Vancouver and meet with key stakeholders in Toronto and Calgary with the Chief of staff,2018-07-22,2018-07-29,"Toronto, Ontario & Vancouver, British Columbia & Calgary, Alberta",2355.29,243.05,1158.47,520.8,600.0,4877.61,AMC476611
44934,Fifty Second (52nd) Congress - Canadian Meteorological and Oceanographic Society (CMOS),2018-06-09,2018-06-12,"Halifax, Nova Scotia & Vancouver, British Columbia",746.02,237.8,1224.17,433.7,0.0,2641.69,AMJ899763
44938,"Attend the Inuit-Crown Partnership Committee meeting in Inuvik, Northwest Territories",2018-06-24,2018-06-28,"Yellowknife & Inuvik, Northwest Territories",2406.38,0.0,724.9,382.85,0.0,3514.13,ALZ634478
44939,May parking fees,2018-05-01,2018-05-30,"Ottawa, Ontario & Gatineau, Quebec",0.0,0.0,0.0,0.0,94.5,94.5,ALU636306
44940,Various meetings,2018-06-10,2018-06-14,"Victoria, British Columbia & Vancouver, Bristish Columbia & Edmonton, Alberta",2182.99,499.9,1102.92,319.9,0.0,4105.71,ALU666780
44943,Parking July 2018,2018-07-12,2018-07-24,"Ottawa, Ontario & Gatineau, Quebec",0.0,0.0,0.0,0.0,179.5,179.5,ALU693806
44959,Meeting with British Columbia and Mikisew Cree First Nation,2018-06-13,2018-06-16,"Victoria, British Columbia & Edmonton, Alberta",1397.39,189.35,505.23,235.25,91.96,2419.18,ALX373294
44960,Meetings on Southern Mountain caribou with Dehcho First Nations representatives,2018-06-24,2018-06-28,"Vancouver, Bristish Columbia & Yellowknife Northwest Territories",1871.31,140.76,813.42,382.75,28.25,3236.49,ALX392164
44962,Meeting with Mikisew Cree First Nation,2018-07-18,2018-07-20,"Edmonton & Calgary, Alberta",1072.64,240.46,157.18,150.1,28.23,1648.61,ALX350226
44963,To meet key stakeholders on Quebec Tour and in Winnipeg,2018-07-29,2018-08-02,"Quebec, Quebec & Cap Aux Meules, ¸iles De La Madeleine & Matane, Quebec & Winnipeg, Manitoba",2969.51,45.65,642.69,258.5,62.13,3978.48,AMC466512
44971,To meet with key stakeholders in Toronto and Calgary,2018-07-25,2018-07-27,"Toronto, Ontario & Calgary, Alberta",2291.98,167.32,0.0,134.95,46.2,2640.45,AMC421713
44978,To accompany the Minister to Quebec and Winnipeg,2018-07-29,2018-08-02,"Quebec & Cap-aux-meules & Matane, Quebec & Winnipeg, Manitoba",3124.63,79.8,642.69,289.6,0.0,4136.72,AMC445480
44987,"To accompany the Minister to Kitchener, Waterloo and Toronto",2018-08-29,2018-09-03,"Kitchener, Waterloo & Toronto, Ontario",746.14,5.65,472.59,182.85,0.0,1407.23,AMC451508
45004,To accompany the Minister to Vancouver & Halifax,2018-09-14,2018-09-21,"Vancouver, Bristish Columbia & Halifax, Nova Scotia",3618.3,195.53,1729.98,559.45,0.0,6103.26,AMC423860
45015,To accompany the Minister on her Quebec Tour,2018-07-29,2018-08-01,"Quebec, Quebec & Cap Aux Meules, ¸iles De La Madeleine & Matane, Quebec & Winnipeg, Manitoba",2508.17,59.17,466.5,154.65,0.0,3188.49,AMC463251
45020,Meetings with environmental non-governmental organizations and Industry,2018-09-27,2018-09-28,"Vancouver, British Columbia & Calgary, Alberta",2400.56,136.1,615.71,121.4,28.23,3302.0,ALY690931
45070,Southern Mountain Caribou partnership meeting,2018-11-13,2018-11-17,"Victoria & Sidney, British Columbia",2521.93,248.63,777.19,427.05,14.51,3989.31,ALX335313
45138,To follow the Senat Committee hearings on Bill C-69,2019-04-06,2019-04-12,"Vancouver, British Columbia; Winnipeg, Manitoba; Saskatoon, Saskatchewan; Fort Mcmurray, Alberta; Calgary, Alberta",1920.98,203.84,1801.24,701.95,0.0,4628.01,ALY633580
45163,Parliamentary Secretariat BC visit,2019-04-23,2019-04-24,"Prince George, British Columbia; Vancouver, British Columbia",2758.04,523.35,1074.63,339.75,39.14,4734.91,AMG306942
45170,To accompany the Minister,2019-01-23,2019-01-25,"Montréal, Quebec; Toronto, Ontario; New York, United States",1304.09,9.49,645.63,204.09,0.0,2163.3,AMC431831
45171,To accompany the minister at a stakeholders meeting and the United Nations meeting ,2019-01-22,2019-01-27,"Montréal, Quebec; Toronto, Ontario; New York, United States",1059.76,146.71,645.63,243.25,0.0,2095.35,AMC446305
45193,To accompany the Minister,2019-02-10,2019-02-13,"Vancouver, British Columbia; Victoria, British Columbia",2277.02,0.0,671.96,496.9,0.0,3445.88,AMC401673
45194,To accompany the Minister,2019-03-13,2019-03-14,"Toronto, Ontario; Hamilton, Ontario; Montréal, Québec",1329.17,66.54,467.72,80.2,0.0,1943.63,AMC458346
45196,To accompany the Minister,2019-03-10,2019-03-12,"San Francisco, United States; Toronto, Ontario",2266.4,114.21,1117.0,326.27,0.0,3823.88,AMC469238
45198,To accompany the Minister,2019-03-03,2019-03-08,"Toronto, Ontario; Sudbury, Ontario",1345.02,199.0,169.23,377.7,0.0,2090.95,AMC421604
45216,To accompany the Minister,2019-04-11,2019-04-18,"Toronto, Ontario; Victoria, Bristish Columbia; Vancouver, British Columbia",3555.14,188.25,1012.3,274.15,0.0,5029.84,AMC421504
45217,To meet with various stakeholders,2019-02-25,2019-02-27,"Toronto, Ontario; Calgary, Alberta",1829.31,0.0,338.52,270.3,0.0,2438.13,AMC411808
45235,To meet with stakeholders,2019-04-16,2019-04-18,Vancouver (british Columbia) Canada; Victoria (british Columbia) Canada,2374.13,92.57,450.56,253.65,0.0,3170.91,AMC437251
45237,To meet with stakeholders,2019-04-04,2019-04-12,Vancouver (british Columbia) Canada; Calgary (alberta) Canada; Edmonton (alberta) Canada; Saskatoon (saskatchewan) Canada,2420.17,240.96,758.77,456.25,0.0,3876.15,AMC430086
45238,To meet with stakeholders,2019-04-22,2019-04-24,Halifax (nova Scotia) Canada; St-john's (newfoundland And Labrador) Canada,1759.38,186.73,328.12,233.15,0.0,2507.38,AMC461230
45239,To accompany the Minister,2019-04-15,2019-04-18,Vancouver (british Columbia) Canada; Victoria (british Columbia) Canada,1741.74,243.83,1012.3,294.25,0.0,3292.12,AMC420543
45240,To meet with stakeholders,2019-04-14,2019-04-19,Vancouver (british Columbia) Canada; Victoria (british Columbia) Canada,2364.59,37.05,1036.9,389.55,0.0,3828.09,AMC462552
45244,To meet with stakeholders,2019-04-22,2019-04-29,Vancouver (british Columbia) Canada; Prince George (british Columbia) Canada,3399.96,135.19,554.05,395.55,31.5,4516.25,AMC405964
45257,To meet with stakeholders,2019-05-21,2019-05-25,Toronto (ontario) Canada; St John's (newfoundland And Labrador) Canada,2414.82,40.25,1315.37,334.85,0.0,4105.29,AMC406177
45262,"Meetings -
Key stakeholders",2019-06-06,2019-06-10,Inuvik (northwest Territoires) Canada ; Toronto (ontario) Canada,7109.24,67.2,1036.24,356.95,0.0,8569.63,AMC413920
45263,To meet with stakeholders,2019-05-21,2019-05-28,Toronto (ontario) Canada ; Halifax (nova-scotia) Canada ; St-john's (newfoundland And Labrador) Canada ; Vancouver (british-columbia) Canada,3043.01,151.21,2202.39,776.3,0.0,6172.91,AMC447091
45288,"Meetings -
Mobilization of key stakeholders",2019-05-21,2019-05-25,Toronto (ontario) Canada ; St-john's (newfoundland And Labrador) Canada,2104.01,81.24,932.28,334.85,0.0,3452.38,AMC435688
45289,"Meetings -
Mobilization of key stakeholders",2019-06-06,2019-06-10,Inuvik (northwest Territoires) Canada; Toronto (ontario) Canada,3631.79,101.99,1036.24,111.35,0.0,4881.37,AMC472865
45296,"Meetings -
Mobilization of key stakeholders",2019-06-26,2019-06-29,"Halifax (nova Scotia) Canada ; Brussels, Belgium",11631.92,0.0,526.9,356.18,76.8,12591.8,AMC424656
45298,To accompany the Minister,2019-06-26,2019-06-29,"Halifax (nova Scotia) Canada ; Brussels, Belgium",3568.92,53.02,529.11,165.33,23.12,4339.5,AMC406980
45299,To accompany the Minister,2019-06-06,2019-06-10,Inuvik (northwest Territoires) Canada ; Toronto (ontario) Canada,3452.32,57.27,1040.76,194.6,0.0,4744.95,AMC409880
45301,To accompany the Minister,2019-06-26,2019-06-29,"Halifax (nova Scotia) Canada ; Brussels, Belgium",3758.92,0.0,526.9,356.17,0.0,4641.99,AMC427389
45329,To meet with stakeholders,2019-06-30,2019-07-12,"Kelowna/victoria/vancouver, British-colombia, Canada; Winnipeg, Manitoba, Canada",2908.72,289.07,1711.06,525.45,75.85,5510.15,AMC416063
45333,To meet with Stakeholders,2019-05-19,2019-05-22,"Montréal, Quebec, Canada; Toronto, Ontario, Canada",776.86,25.31,50.0,91.25,0.0,943.42,AMC472021
45347,To meet with Stakeholders,2019-08-06,2019-08-09,"Toronto, Ontario, Canada; Hamilton, Ontario, Canada",1042.14,0.0,337.28,141.9,0.0,1521.32,AMC451027
45348,To meet with Stakeholders,2019-08-13,2019-08-15,"Charlottetown, Prince Edward Island, Canada; Montréal, Quebec, Canada",1195.09,0.0,524.87,233.15,0.0,1953.11,AMC436440
45350,To meet with stakeholders and join the Government of Yukon and First Nations to partner and support the Peel Watershed Regional Land Use Plan,2019-08-18,2019-08-23,"Yellowknife, Northwest Territories, Canada; Whitehorse, Yukon, Canada",4774.35,326.0,1236.81,479.4,0.0,6816.56,AMC46815
45351,To meet with Stakeholders,2019-07-21,2019-07-23,"Whitehorse, Yukon, Canada; Vancouver, British-columbia, Canada",784.48,55.52,490.18,212.55,0.0,1542.73,AMC435199
45352,To accompany the Minister,2019-08-06,2019-08-08,"Toronto, Ontario, Canada; Hamilton, Ontario, Canada",488.25,0.0,149.63,199.8,0.0,837.68,AMC467348
45353,To accompany the Minister,2019-08-13,2019-08-15,"Charlottetown, Prince Edward Island, Canada; Montréal, Quebec, Canada",1240.29,0.0,524.87,179.7,0.0,1944.86,AMC439802
45358,To accompany the Minister,2019-08-13,2019-08-16,"Charlottetown, Prince Edward Island, Canada; Montréal, Quebec, Canada",1195.09,0.0,524.87,121.4,0.0,1841.36,AMC433457
45359,To accompany the Minister,2019-08-06,2019-08-09,"Toronto, Ontario, Canada; Hamilton, Ontario, Canada",1073.78,118.9,399.64,121.8,0.0,1714.12,AMC479273
45360,To accompany the Minister,2019-08-18,2019-08-26,"Victoria, British-columbia, Canada; Vancouver, British-columbia, Canada",4275.56,243.25,1023.74,537.6,0.0,6080.15,AMC409553
45363,To accompany the Minister,2019-08-18,2019-08-20,"Victoria, British-columbia, Canada; Vancouver, British-columbia, Canada",1718.74,114.7,666.49,162.4,0.0,2662.33,AMC456103
45382,To accompany the Minister at meetings with Government Officials and Stakeholders,2019-12-17,2019-12-19,"Calgary, Alberta, Canada; Regina, Saskatchewan, Canada",1772.71,0.0,382.34,326.4,0.0,2481.45,ALZ661801
45388,To visit a site in Dorval and attend and host the job fair in Montreal,2020-02-10,2020-02-10,"Montréal, Quebec, Canada; Dorval, Quebec, Canada",0.0,427.52,0.0,20.6,0.0,448.12,ALY698943
45394,To attend various meetings with the Minister and his counterparts,2020-01-14,2020-01-16,"Victoria, British-columbia, Canada; Vancouver, British-columbia, Canada",5666.86,119.4,462.07,184.35,0.0,6432.68,ALZ697865
45400,Visit of Effenco Hybrid Solutions and attend a Technology Roundtable,2020-01-05,2020-01-09,"Montréal, Quebec, Canada; Ottawa, Ontario, Canada",1743.0,249.44,228.48,223.7,12.53,2457.15,AMC403559
45413,Hydrogen Senior Leaders Meeting,2020-01-27,2020-01-29,"Edmonton, Alberta, Canada; Toronto, Ontario, Canada",1300.55,150.36,383.86,234.9,0.0,2069.67,AML806586
45421,To accompany the Minister,2019-12-16,2019-12-19,"Calgary, Alberta, Canada; Regina, Alberta, Canada",2141.74,21.84,583.3,233.3,0.0,2980.18,AMC418798
45429,To attend a cabinet retreat,2020-01-18,2020-01-22,"Toronto, Ontario, Canada; Winnipeg, Manitoba, Canada",1723.48,31.54,773.16,304.45,0.0,2832.63,AMC433589
45435,"Travel to Edmonton for meetings with the Government of Alberta and visit ECCC Regional Office, then to Vancoucer for GLOBE Conference and other meetings",2020-02-05,2020-02-12,"Edmonton, Alberta, Canada; Vancouver, British Columbia, Canada",1646.07,72.0,1700.95,635.95,0.0,4054.97,ALZ678190
45442,To accompany the Minister,2020-03-02,2020-03-06,"Vancouver, Bristish Columbia, Canada; Whitehorse, Yukon, Canada",2218.13,258.89,0.0,482.3,38.43,2997.75,AMC407499
45449,To accompany the Minister,2020-03-03,2020-03-05,"Vancouver, British Columbia, Canada; Whitehorse, Yukon, Canada",2428.65,66.33,395.62,236.35,0.0,3126.95,AMC453281
45454,Laboratories tour,2020-02-29,2020-03-03,"Brussels, Belgium; London, United Kingdom",2547.5,550.22,1789.79,1119.78,0.0,6007.29,AMM182498
45484,Departmental trip,2021-12-02,2021-12-07,"Calgary, Alberta, Canada; Toronto, Ontario, Canada; St-john's, Newfoundland And Labrador, Canada And Halifax, Nova Scotia, Canada",2648.02,191.18,569.02,374.35,0.0,3782.57,AML815322
45489,Accompanied the Minister for meetings with stakeholders,2021-12-02,2021-12-05,"Toronto, Ontario, Canada; Calgary, Alberta, Canada; And, Banff, Alberta, Canada",1611.8,215.47,710.16,383.8,0.0,2921.23,AMC435815
45500,Attended GLOBE Forum 2022,2022-03-26,2022-04-01,"Vancouver, British Columbia, Canada; Edmonton, Alberta, Canada",2263.44,48.23,1634.78,536.6,0.0,4483.05,ALY636680
45508,Meetings with Stakeholders ,2022-03-08,2022-03-09,"Toronto, Ontario, Canada; Hamilton, Ontario, Canada",0.0,543.46,375.22,169.2,9.55,1097.43,AMC488591
45513,Accompanied the Minister for meetings with stakeholders,2022-03-07,2022-03-09,"Toronto, Ontario, Canada; Hamilton, Ontario, Canada",0.0,393.84,375.22,130.3,0.0,899.36,AMC410846
45516,Meetings with Stakeholders ,2021-12-01,2021-12-05,"Toronto, Ontario, Canada; Calgary, Alberta, Canada; Banff, Alberta, Canada",1437.21,189.37,910.67,427.35,0.0,2964.6,AMC488667
45568,Meeting with various stakeholders and participating at the Canadian Council of Ministers of the Environment with the Minister (CCME),2022-08-28,2022-09-02,"Vancouver, British Columbia, Canada; Whitehorse, Yukon, Canada",2334.98,147.17,1262.52,484.7,0.0,4229.37,ALY692023
45570,Meeting with British Columbia government's officials and visit of the Canadian Wildlife Service British Columbia's office,2022-08-28,2022-08-31,"Vancouver, British Columbia, Canada; Victoria, British Columbia, Canada",868.37,137.06,920.7,347.25,9.45,2282.83,AMG311600; AMG357067
45574,Cohort 15 Study Tour,2022-06-12,2022-06-18,"Vancouver, British Columbia, Canada; Victoria, British Columbia, Canada",500.65,404.75,1600.55,672.1,0.0,3178.05,ALZ635350
45576,Meeting with stakeholders,2022-08-23,2022-08-25,"Fredericton, New Brunswick, Canada; Halifax, Nova Scotia, Canada",586.21,931.38,420.48,248.8,0.0,2186.87,ALY653339
45585,Travelled to Newfoundland and Halifax for meetings,2022-08-14,2022-08-19,"St. John's, Newfoundland And Labrador, Canada; Halifax, Nova Scotia, Canada",1607.52,152.9,1112.29,534.45,0.0,3407.16,AMC400310
45587,Travelled to Yukon and British Columbia for meetings,2022-08-28,2022-09-05,"Vancouver, British Columbia, Canada; Whitehorse, Yukon, Canada",1626.32,186.18,2244.45,879.7,83.41,5020.06,AMC499798
45588,Travelled to Yukon and British Columbia for meetings,2022-08-14,2022-08-19,"St. John's, Newfoundland And Labrador, Canada; Halifax, Nova Scotia, Canada",1838.27,0.0,1112.29,534.45,0.0,3485.01,AMC473388
45592,Accompanied the Minister to Newfoundland and Halifax for meetings,2022-08-14,2022-08-19,"St. John's, Newfoundland And Labrador, Canada; Halifax, Nova Scotia, Canada",1744.19,162.12,1112.29,534.45,0.0,3553.05,AMC465951
51929,To attend events in Ethnic communities on behalf of the Government of Canada.,2013-11-09,2013-11-12,"Toronto, Kitchener, Ontario & Edmonton, Alberta, Canada",336.26,0.0,129.46,164.55,0.0,630.27,To attend events in Ethnic communities on behalf of the Government of Canada.
53465,Trip Cancelled,2018-08-28,2018-08-30,"Sioux Lookout, Ontario; Winnipeg, Manitoba",1131.65,0.0,0.0,0.0,0.0,1131.65,"Travel cancelled - A future travel credit in the amount of $1,224.78 was issued."
53679,To the support the Minister in his attendance at the First Nations Health Council tripartite principles meeting; visiting communities recovering from winter flooding; attend the British Columbia Assembly of First Nations special chiefs assembly,2020-03-01,2020-03-04,"Victoria, British Columbia, Canada; Nanaimo, British Columbia, Canada",1371.24,78.17,531.35,183.19,99.0,2426.91,Total includes $163.96 tax
53688,To support Minister Miller for his schedule meetings and announcements,2019-12-17,2019-12-20,"Edmonton, Alberta; Saskatoon, Saskatchewan",1899.48,33.46,320.78,174.29,143.0,2798.07,Total includes $227.06 tax
60082,Accompany the Minister to meetings in Halifax and Ottawa,2022-03-20,2022-03-24,"Halifax, Nova Scotia, Canada; Ottawa, Ontario, Canada",0.0,0.0,1009.67,330.8,0.0,1340.47,Government aircraft
60090,Support and accompany the Minister to meet with premiers across the Canada,2023-02-12,2023-02-17,"Deer Lake, Newfoundland And Labrador, Canada; Victoria, British Columbia, Canada; Yellowknife, Northwest Territory, Canada; Calgary, Alberta, Canada; Winnipeg, Manitoba, Canada",0.0,169.27,1072.26,319.7,0.0,1561.23,Government Aircraft
60111,"Accompany the Minister to government events in Yellowknife, Calgary and Winnipeg",2022-05-03,2022-05-06,"Yellowknife, Northwest Territories, Canada; Calgary, Alberta, Canada; Winnipeg, Manitoba, Canada",0.0,52.3,596.07,418.95,0.0,1067.32,Government aircraft
60118,"Travel to attend government events in Yellowknife, Calgary and Winnipeg",2022-05-03,2022-05-06,"Yellowknife, Northwest Territories, Canada; Calgary, Alberta, Canada; Winnipeg, Manitoba, Canada",0.0,75.0,629.09,194.4,0.0,898.49,Government aircraft
63125,"Attend SACT CoC Ceremony in Norfolk, Key Stakeholder Engagements in Ottawa (CDS, VCDS, ADM(Pol) and DOS SJS.",2021-09-24,2021-09-28,"Norfolk, Us & Ottawa, On",2917.34,0.0,491.34,738.09,8.71,4155.48,"Loss on exchange (8,71$)."
63379,Attend GOFO Conference & Naval Boards and CRCN Change of Command Ceremony,2022-05-24,2022-05-28,"Ottawa On, & Halifax Ns",4910.14,0.0,0.0,578.75,0.0,5488.89,"No charges for lodging as the member stayed with family (Ottawa), and personal residence (Halifax)"
63930,Air Land Integration meeting and 3 Wg Change of Command,2023-01-23,2023-01-26,Ottawa (ontario) & Bagotville (quebec) Canada,26.25,7.99,353.3,450.68,0.0,838.22,Military transportation used between Ottawa and Bagotville & Bagotville back to Winnipeg. Rations & Quarters used in Bagotville  save for a missed meal time. 
64257,Command Team Course (London) and various meetings & professional development council (Ottawa),2023-06-09,2023-06-15,London & Ottawa (ontario) Canada,4743.74,410.43,339.0,222.9,0.0,5716.07,"RAdm Robinson attended the Command Team Course in London before proceeding on to Ottawa for various meetings.  In Ottawa, he stayed at his personal residence while on this TD in Ottawa.  Other transportation: rental car, fuel, & parking. "
64534,Cross-country tour: Meetings as part of the consultation for the strategic plan with creators and the industry.,2020-01-19,2020-01-22,"Edmonton, Alberta, Canada & Vancouver, British Columbia, Canada",1153.75,281.13,535.41,376.95,0.0,2347.24,ANQ932318
64540,Cross-country tour: Meetings as part of the consultation for the strategic plan with creators and the industry.,2020-01-19,2020-01-21,"Edmonton, Alberta, Canada & Vancouver, British Columbia, Canada",1702.61,63.59,362.57,323.1,0.0,2451.87,ANQ969669
64542,Cross-country tour: Meetings as part of the consultation for the strategic plan with creators and the industry.,2020-02-11,2020-02-14,"Toronto, Ontario, Canada & Regina, Saskatchewan, Canada",1206.24,180.53,524.63,346.75,0.0,2258.15,ANQ947209
64544,Cross-country tour: Meetings as part of the consultation for the strategic plan with creators and the industry.,2020-03-02,2020-03-05,"Moncton, New Brunswick, Halifax, Nova Scotia & St-john's, Newfoudland, Canada",1708.56,203.0,482.08,306.05,0.0,2699.69,ANQ906245
